2024-10-25,11:54:57,Sample Rate(S):,0.400
X,Y,R,Theta,Frequency,Noise,XH1,YH1,RH1,Theta H1,XH2,YH2,RH2,Theta H2,ADC1,ADC2,ADC3,ADC4
-9.8560500000e-09,3.9487000000e-09,1.0617700000e-08,1.5691300000e+02,5.7612000000e+04,4.2761100000e-09,1.0565800000e-08,-2.5125200000e-09,1.0980600000e-08,-1.3995000000e+01,-5.3882000000e-09,9.7288600000e-09,1.1100200000e-08,1.1878100000e+02,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0830000000e+00
4.7208900000e-09,-8.7089600000e-09,9.9062100000e-09,-6.1539000000e+01,5.7612000000e+04,4.7776800000e-09,-6.1158200000e-09,7.5360300000e-09,9.5933700000e-09,1.2958000000e+02,-1.1757400000e-09,-9.5215900000e-09,9.4724400000e-09,-9.6481000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
1.2152400000e-08,-8.1776400000e-09,1.4647700000e-08,-3.3958000000e+01,5.7612000000e+04,4.8771600000e-09,-1.3509700000e-08,6.2476300000e-09,1.5141200000e-08,1.5563000000e+02,4.9324300000e-09,-1.4467100000e-08,1.5293000000e-08,-7.1084000000e+01,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0820000000e+00
1.4823700000e-08,-2.1816300000e-09,1.4983500000e-08,-6.8220000000e+00,5.7612000000e+04,5.5481800000e-09,-1.4697000000e-08,-7.4026300000e-10,1.4585000000e-08,-1.7633100000e+02,1.0674900000e-08,-9.7048800000e-09,1.4454900000e-08,-4.2175000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
5.5282700000e-09,-1.5365400000e-08,1.6329600000e-08,-7.0212000000e+01,5.7612000000e+04,5.5845900000e-09,-8.0345100000e-09,1.4195600000e-08,1.6291300000e-08,1.1957400000e+02,-4.7750600000e-09,-1.5575300000e-08,1.6238300000e-08,-1.0671700000e+02,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0840000000e+00
-1.3835700000e-08,1.6796700000e-09,1.3937400000e-08,1.7211100000e+02,5.7612000000e+04,5.9992600000e-09,1.4032200000e-08,2.0825700000e-10,1.4131800000e-08,8.4400000000e-01,-9.8570100000e-09,1.0351700000e-08,1.4212200000e-08,1.3227500000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
-1.0336400000e-08,7.6268900000e-09,1.2845700000e-08,1.4283700000e+02,5.7612000000e+04,5.6787800000e-09,1.1464800000e-08,-6.1336000000e-09,1.2995600000e-08,-2.8163000000e+01,-3.4105900000e-09,1.2757800000e-08,1.3141600000e-08,1.0324900000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
-1.5675300000e-08,-1.0517800000e-08,1.8877000000e-08,-1.4572700000e+02,5.7612000000e+04,5.6911800000e-09,1.3493900000e-08,1.3022200000e-08,1.8537600000e-08,4.4875000000e+01,-1.8529200000e-08,4.0850400000e-10,1.8445400000e-08,1.7873100000e+02,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0820000000e+00
-1.3749800000e-09,1.2203600000e-09,1.8386100000e-09,1.3558400000e+02,5.7612000000e+04,5.4548000000e-09,1.5474000000e-09,-1.1803200000e-09,1.9297100000e-09,-3.7715000000e+01,1.7077600000e-11,2.0252900000e-09,2.0256000000e-09,8.6458000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
-3.0656800000e-09,8.0849600000e-10,3.1705100000e-09,1.6522600000e+02,5.7612000000e+04,4.8817700000e-09,3.1166800000e-09,-2.8980300000e-10,3.1301200000e-09,-5.3170000000e+00,-1.9024000000e-09,2.4293200000e-09,3.0357300000e-09,1.2830700000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
